,In_Degree,Out_Degree,Total_In,Flow_Ratio,Avg_Time_Diff,TrustRank,Degree_Centrality,Betweenness_Centrality,Is_In_Cycle
0x5bdcdd8062d39fb311741085de8525e72f92be00,-0.16287143239713017,-0.38420141329467483,-0.21880069542051903,-0.11771706591735014,0.09450594533830012,-0.182959435817456,-0.2993391114046443,-0.44269323820566364,0.33407358148757066
0xa78d851960b98c3104ac4d079e1c4a9105a18e99,-0.7049630695984286,0.5748635225382626,-0.47490734166487075,-0.3259835204081802,-1.4296808084699772,-0.23824522237900794,-0.4238769344220534,-0.614626596682651,-2.9933525289463985
0x5994ace9d47a9de60561bd12308a4609d1ee2eb2,-0.569440160298104,-0.7038897252389873,-0.43881650768562064,1.390274903371292,-1.1407476891004693,-0.23221582783281064,-0.7974904034742806,-0.5961589859921708,-2.9933525289463985
0xf9956a1aecd23405300006623c086dc46e0a4d7f,0.10817438620351905,-0.38420141329467483,0.21417264688479604,-0.22906014062491822,-0.3150736372082251,-0.04400667791772173,-0.050263465369826205,-0.3424926914548217,0.33407358148757066
0xcaa2d124848dc0541a90fe5ca2f083fb1c5cad35,-0.569440160298104,0.5748635225382626,-0.3179203682154706,0.16141062629161992,1.718348921179709,-0.22533690966654937,-0.2993391114046443,-0.5166843596854466,-2.9933525289463985
0x7ba3e2a60f959968a41e745abfd4d9b31dabe1f3,-0.29839434169745477,0.2551752105939501,-0.1941047142228858,-0.010707921161246888,2.5578030803767047,-0.1752376701974672,-0.17480128838723527,-0.4459363929540632,0.33407358148757066
0x8c8908ba93c1cf1858a689466d4cac7fb39aa21a,0.10817438620351905,0.894551834482575,-0.003727482326784171,0.07241876678569859,-0.2333137911252664,-0.0946494123941605,0.44788782669981003,-0.07686712115264244,0.33407358148757066
0x4f1cd1950935f85648984fcfbf0b4a1a9f3809c9,0.10817438620351905,-0.0645131013503624,0.08894395328395215,-0.22033764432253575,1.157382116656404,-0.10619649072057091,0.07427435764758272,1.4398571944231797,0.33407358148757066
0x7cae2e7cafbb96b2374ab1a2bf8307821030de9b,-0.16287143239713017,-0.0645131013503624,-0.055603528938468955,-0.22843489328663508,0.3112725108113729,-0.09362597228005848,-0.17480128838723527,-0.2705356357300961,0.33407358148757066
0xb62015cee4183af71cc212933d4a7bf437a385cd,-0.16287143239713017,-0.0645131013503624,0.02993554992572251,-0.06249021552561155,-0.24172529661808306,-0.18225469638580075,-0.17480128838723527,-0.4033522240769243,0.33407358148757066
0x5f84ef668a71e7ac1d1d8f3e08cbae816d6d69a3,0.785788932705142,-0.7038897252389873,0.5311262671545731,-0.2519913347560144,0.026954143647297323,-0.016031087884490074,0.44788782669981003,-0.3004330692534719,0.33407358148757066
0x0f88d8c70ed7f47e9c66d3db4008b9699623578f,-0.027348523096805563,-0.7038897252389873,-0.02942041960420339,-0.1945052708209454,-0.4004801825300759,0.19945378032691363,-0.2993391114046443,-0.4371790439670694,0.33407358148757066
0x31432a27ef314b2fe1535403fa3675576e06d37a,0.10817438620351905,0.5748635225382626,0.12830444519321962,-0.15282311622200556,-0.43529362296777074,-0.1384298675610101,0.32335000368240113,-0.15253161130893142,0.33407358148757066
0x71580c1d826aad85d12538098c3f16fd20ca905f,0.10817438620351905,0.2551752105939501,0.12874020815875942,-0.15976353634128787,1.4419227851743368,-0.03357917641803793,0.19881218066499193,-0.34166005578910025,0.33407358148757066
0x7adddffbc6d6515f73ddb0f061b4b80334c1cbda,0.37922020480416824,1.2142401464268875,0.35939221689983836,-0.14824326564217513,-0.8074079048015711,0.27511121416361434,0.8215012957520373,0.7889527073446192,0.33407358148757066
0x41b7dd6820cc635d12e5519a28c11174adf37583,-0.4339172509977794,-0.0645131013503624,-0.2589585511972296,0.027207377741248106,-0.3616354198789967,-0.18344180651050476,-0.4238769344220534,-0.5227127257756694,0.33407358148757066
0x45fb26517f1eb5b0e99da4589cf29130f7324d67,0.10817438620351905,1.2142401464268875,-0.08257154666728683,0.027943712160355034,0.4454397000971548,-0.1520328368186423,0.572425649717219,1.5780186231973985,0.33407358148757066
0x7dfed0a9c8d57ed0d35c1e316492390f7b146da5,0.37922020480416824,0.894551834482575,0.19051369148195854,-0.10278053801212302,-0.7470389305483897,0.055785890846287954,0.6969634727346281,0.5925676564123755,0.33407358148757066
0x6abecc830f9eeb62cf12437290b964331190b1ea,-0.16287143239713017,-0.38420141329467483,-0.31696393356731023,0.02006937036351693,2.449355648328624,-0.1849860683018557,-0.2993391114046443,-0.4320121448760522,-2.9933525289463985
0x9faf42413eebb68cf6dc2394e767d4df435681ff,0.10817438620351905,-0.0645131013503624,0.09591504719860472,-0.19818883100582071,-0.7802937737241485,0.27858949619564555,0.07427435764758272,0.08543552063118971,0.33407358148757066
0x6b269cf329129dcc054eb0ebe71cb511d184c521,0.10817438620351905,1.5339284583711998,0.006965889567062427,-0.0949736990116126,-0.6197969348771941,-0.12430702727181966,0.6969634727346281,0.385314875811248,0.33407358148757066
0xf89ab2c6c199d44b494b810f5b69437380fd17f2,-0.16287143239713017,-0.38420141329467483,-0.009234261544749128,-0.1790448169193983,0.07696528455552801,-0.11616561344144145,-0.2993391114046443,-0.029918341074396473,0.33407358148757066
0xc59eec25854fe96d2a4fb8fa3b466b773e134075,-0.7049630695984286,-0.0645131013503624,-0.47490734166487075,-0.3259835204081802,-1.4296808084699772,-0.23824522237900794,-0.6729525804568715,-0.614626596682651,-2.9933525289463985
0x6491aaf7780eaec55e25976eb13bf16d177f8ba5,-0.16287143239713017,-0.0645131013503624,-0.08982816750336677,-0.10686659312508251,-0.5914839580093658,-0.09642699409069348,-0.17480128838723527,0.04688493184421676,0.33407358148757066
0xe4915de8bef9cfd0add196efa4a38b80119624d0,-0.027348523096805563,1.5339284583711998,-0.28397939718034854,0.6972300740584007,-0.23927788265711433,-0.1543460264335601,0.572425649717219,0.30559644610206543,0.33407358148757066
0xdf54107f6fbaec64657942225c661970f92c0a85,-0.29839434169745477,0.5748635225382626,-0.17355059621211302,0.17705435175882672,1.4212917877907698,0.19169453663277491,-0.050263465369826205,-0.2870648516978684,0.33407358148757066
0x139ee6e49821b7173659d6d90c5184730ad15a09,-0.29839434169745477,0.5748635225382626,-0.2242114130731723,0.19257371715824043,-0.28814069980025364,-0.11072465228970249,-0.050263465369826205,-0.3206168039873789,0.33407358148757066
0x8983d9a30c4c92b5dcd27e61d1c55be4d4a1a207,-0.027348523096805563,-0.38420141329467483,0.0549813313663775,-0.224607059698596,1.7972503531431834,-0.014708443629645917,-0.17480128838723527,-0.32839226431647844,0.33407358148757066
0xc01b59a10e1f96bf9f120a8477271b3690c97412,-0.027348523096805563,-0.7038897252389873,0.1499224994033892,-0.24365693181468082,-0.9311047180905692,-0.17603183346859466,-0.2993391114046443,-0.4998561249124019,0.33407358148757066
0xf4bd9f31ec493a4d9672c098159bc571419f6500,0.24369729550384364,-0.38420141329467483,0.03557790715869643,-0.19847751782857107,-0.49378988749445324,0.09436505151016625,0.07427435764758272,1.2765767760757647,0.33407358148757066
0x0abd1b95bb532360535cad8db5fe9ea9d5ac7c21,-0.569440160298104,-0.38420141329467483,-0.3017232110393694,0.11200423098820375,-1.4296808084699772,-0.15178506223574317,-0.6729525804568715,-0.5825113891328803,0.33407358148757066
0x9c2cbb6914fb69370d664670243e7c2d2136c75b,-0.16287143239713017,0.2551752105939501,-0.14513284477876878,-0.06600542246274853,-0.6832600324106217,-0.1635930955721509,-0.050263465369826205,0.5391708517858512,0.33407358148757066
0xcc53a231a6ec339722aa68d9c4f429496993bc09,0.10817438620351905,-1.0235780371832999,-0.05123427020647028,-0.24679940649092882,0.029996127101608757,0.031369217574746616,-0.2993391114046443,-0.04451145682940978,0.33407358148757066
0xca11dfcb10e48c1ebabb610760ad7e220e15c8d9,-0.027348523096805563,0.5748635225382626,0.1398030107091857,-0.1409073246253764,-0.7837042603219944,-0.07753918740277715,0.19881218066499193,-0.34057406413123903,0.33407358148757066
0xd7f0852f3053e94aaf51195e645484857045e519,0.10817438620351905,0.2551752105939501,0.1505539362022545,-0.17074658152014086,-0.9304103595452476,0.034082911228989814,0.19881218066499193,-0.1154957391807584,-2.9933525289463985
0x8bf3abfd8fd384cf3c00e59672d14381eedbc195,0.24369729550384364,-0.7038897252389873,0.2741550843308119,-0.26677297125406607,-0.7049843922340624,-0.10223717862163972,-0.050263465369826205,-0.385082091308079,0.33407358148757066
0x194bb114a2b21c42793547cdd63ef72ed423787f,0.10817438620351905,0.2551752105939501,0.08438680845315404,-0.11476517883332547,-0.6703417648870112,0.2121755990123881,0.19881218066499193,-0.25792539591695973,0.33407358148757066
0x329b047b4fe16035ff27f9553110287c36dfafa0,-0.16287143239713017,-0.38420141329467483,-0.1388735406954318,-0.03707300605487607,0.4783209609018031,-0.10551422762575098,-0.2993391114046443,-0.16068039961007996,0.33407358148757066
0xdccc3db897da7f61e969f47016e3c2f30c2777a7,-0.027348523096805563,-0.7038897252389873,-0.10493281477785325,-0.18606668409813962,0.15931607475646148,-0.14680544199080214,-0.2993391114046443,-0.3006427234596658,0.33407358148757066
0xabc886d21093a89a14b266b340b70f1e9b92cfb6,-0.4339172509977794,-0.7038897252389873,-0.2736024860419236,-0.11637481797761391,-0.059911976211120106,-0.18451411551397395,-0.6729525804568715,-0.4712652617757291,0.33407358148757066
0xcca65a208f27f833194b5ebc12f76abe37290f9d,0.37922020480416824,-0.0645131013503624,0.5043524035303109,-0.21483297315101268,-0.1566976942515485,0.0793617618394961,0.32335000368240113,-0.07094551935075881,0.33407358148757066
0x6e38a4e31a6673de9a22f9c795e02d0f1c4d8bfe,-0.29839434169745477,0.2551752105939501,-0.2805476710322244,0.31345442481597974,-0.7187118562325948,0.09007578062415875,-0.17480128838723527,-0.1030892429427174,0.33407358148757066
0x14eb4ff75bb6ce78ac5bbae63544fab93558c14c,-0.29839434169745477,0.2551752105939501,-0.2338631859791966,-0.061462317013798395,0.2944623258802146,-0.15661247789592375,-0.17480128838723527,-0.5314887929676957,0.33407358148757066
0x45ede528e042b5d7be6cd32e895be09753828c92,-0.29839434169745477,-0.7038897252389873,-0.22248967943394254,-0.11571754827541217,0.6559230389348858,-0.1526743857454307,-0.5484147574394624,-0.5318623412327734,0.33407358148757066
0xdd3d23dfd6895b26de77b787da071d450b06779c,-0.569440160298104,-0.0645131013503624,-0.36881264256953245,0.320247731891588,5.01845543348055,-0.23106289507129582,-0.5484147574394624,-0.593775577889249,0.33407358148757066
0x225a26bf46f88b4acb0406df0d04e6e93df12015,-0.29839434169745477,-0.0645131013503624,-0.066467040420963,-0.225237459130588,0.4370540286431383,-0.10553105577128508,-0.2993391114046443,-0.40719947523491357,0.33407358148757066
0x1a2ea6a410fab4f56f264e18905c094bb3e74a98,-0.29839434169745477,-1.6629546610719248,-0.21778486528988075,-0.3259835204081802,-1.4296808084699772,-0.1316173938206205,-0.9220282264916896,-0.614626596682651,-2.9933525289463985
0xba0462ac4723ed8bddb3dcdceacb945a474bb881,-0.29839434169745477,-0.0645131013503624,-0.02079698482689604,-0.2692761699848676,0.7954647840042863,-0.14734512089072563,-0.2993391114046443,-0.308254661303627,0.33407358148757066
0xd6d0b769f70a1cd8115c3f5de987fe93f356fd25,-0.027348523096805563,-0.7038897252389873,0.07461612552508136,-0.2596767353082289,-0.5228445500543475,-0.14845659713486506,-0.2993391114046443,-0.4493636856135232,0.33407358148757066
0x22357c41179ac7a2372cdd28fd39fb589f6ca7d2,-0.29839434169745477,-0.38420141329467483,-0.3128885952817655,0.18319166771702444,1.068909776224433,-0.1944485419803395,-0.4238769344220534,-0.45816203840708486,0.33407358148757066
0xb9bdba02a7a78f3766717beabf4d921444ddafcb,-0.569440160298104,1.5339284583711998,-0.3679057776920335,1.1620499368466872,3.6131586000922598,-0.19173854601043175,0.07427435764758272,-0.4574722436273488,0.33407358148757066
0x484b153733fc7662367d78af2d3767e8cc5637c4,-0.29839434169745477,-0.0645131013503624,-0.30397476624895203,0.32928813422340814,1.0244481727110557,-0.21207808337890938,-0.2993391114046443,-0.014487069135252575,-2.9933525289463985
0xf6ffc6a89db03a173885aaaded51103330134cc8,-0.16287143239713017,0.5748635225382626,-0.2542226736570435,0.280231054375626,-0.8885118408861458,-0.20135896050507676,0.07427435764758272,-0.25255771894976003,0.33407358148757066
0x6d362325bf6cac47909cd151e7cc30c45d2a0c70,-0.16287143239713017,-0.0645131013503624,-0.15974960659292226,-0.03938102294838486,0.6117487745815303,-0.09729947993394081,-0.17480128838723527,0.35840863751563756,-2.9933525289463985
0x4fa75e6321e728b71a90d9360d05388b06d37b05,-0.027348523096805563,-1.3432663491276122,0.027656678116752435,-0.3076197313654053,0.6561362776436218,0.0012713444876876886,-0.5484147574394624,-0.2934900685713533,0.33407358148757066
0x6a2827b53fe457076dd233986c9014eefb21f0d4,-0.027348523096805563,-0.0645131013503624,-0.10940818839612783,-0.02331746198083449,0.928372006473946,-0.08029972582533852,-0.050263465369826205,-0.2358144745663669,0.33407358148757066
0x4f6c17def974b77993d4bac883393d419434fc6b,0.37922020480416824,0.2551752105939501,0.3013206843081156,-0.2332198788035629,-1.065788063517441,0.016627677404321257,0.44788782669981003,-0.049698582814354325,0.33407358148757066
0x711e7819d9b6c8076d56b93710ef483e0ecea81b,-0.29839434169745477,0.5748635225382626,-0.1915194174710623,0.13762942315338106,-1.0001964586564935,-0.06995162468509855,-0.050263465369826205,0.35308270327951974,0.33407358148757066
0x859b777c40148a22211006c5bdb1b964488fec06,-0.027348523096805563,-0.0645131013503624,0.20612622230665148,-0.24915819609994636,-1.2722666609391617,-0.05101542837738748,-0.050263465369826205,-0.476700079259564,0.33407358148757066
0x6d42e960aeca62ad54ff99876aedea3f00de4fc6,-0.7049630695984286,-1.0235780371832999,-0.47490734166487075,-0.3259835204081802,-1.4296808084699772,-0.23824522237900794,-1.0465660495090987,-0.614626596682651,-2.9933525289463985
0x294db0e07a95ad08238b4ea2a9e85732bd753b07,0.10817438620351905,1.2142401464268875,0.2239565591568613,-0.09542696311935986,-0.5210090682524154,0.34714613193308524,0.572425649717219,0.23396524330290897,0.33407358148757066
0x713d0fead058305b175adbc4150a281c008b2e9f,0.6502660234048174,0.2551752105939501,0.2214423044725129,-0.17589980171114897,-0.8059942358203572,0.017505797995568298,0.6969634727346281,-0.19183305086240113,0.33407358148757066
0x4ab8a59bfc5d36ed12a6d471b7800e0088fe6256,-0.027348523096805563,0.2551752105939501,0.054149854140232594,-0.16678452837649793,-0.36493029111444975,-0.016357675264285557,0.07427435764758272,0.2130109052324168,0.33407358148757066
0x5f549c973f1174639747866e85423eb4b9b1f10f,0.24369729550384364,0.2551752105939501,-0.0023951389155362976,-0.11151601146557451,0.6430335586369549,-0.10959327150595526,0.32335000368240113,-0.028921775282436817,0.33407358148757066
0xd47ab3d083da83046cdf91bf515a9c74c76ee022,-0.16287143239713017,0.2551752105939501,-0.24622044727367765,0.2662090911217632,0.12154217024581572,0.18913262009352155,-0.050263465369826205,-0.10655851803568375,0.33407358148757066
0x3b70aa302b539cc72e139601e49b38d966babfbe,-0.29839434169745477,-0.38420141329467483,-0.30298082161327233,-0.12432719918963739,1.1453481900401796,-0.2025436889178434,-0.4238769344220534,-0.150795256222096,0.33407358148757066
0xa77d1e1c8bd2cf451231653c3d5d9ade7d4b7dd6,0.5147431141044928,0.2551752105939501,0.1209302659832599,-0.13809645027479214,-0.8269604876095108,-0.1469834116188393,0.572425649717219,4.1351153933157345,0.33407358148757066
0xe0654a69cec599332a3def4422363f43ca769678,-0.16287143239713017,-0.38420141329467483,-0.08622120332168953,-0.004616747414456475,0.39697894527974925,-0.1924495026533074,-0.2993391114046443,0.3430739245772708,0.33407358148757066
0x4876a519b0217f865039cfd65b53af68f4056cb4,-0.16287143239713017,0.5748635225382626,-0.101733929286013,0.09864159403702066,1.5906492069278408,-0.09663774800648256,0.07427435764758272,-0.28216771608406555,0.33407358148757066
0xddb34e1fda5bf55002c80460aec56c9d1bd0013a,-0.027348523096805563,0.5748635225382626,-0.068441339675373,0.027324848071554404,-0.18846515300914307,-0.024005892189790694,0.19881218066499193,1.6700523636923656,0.33407358148757066
0x6b07125a55f172d1b3402680cb4e2757db37cc19,-0.16287143239713017,-0.7038897252389873,-0.026036813531554435,-0.2418226258551478,-0.8289633766060441,-0.17121433718466053,-0.4238769344220534,-0.4810011697553494,0.33407358148757066
0x622bbe7c614f7dd9e0d3e43db89b085da5774b2a,-0.4339172509977794,0.894551834482575,-0.333477187324197,0.6318837608251635,2.0589286223978074,-0.23474319065857271,-0.050263465369826205,-0.009975193670181487,-2.9933525289463985
0x0a7c5e33700d4fab41a64936984bdd057efdffe0,-0.027348523096805563,0.2551752105939501,0.18608289423981558,-0.1621418523996626,0.24297961575805072,0.20066589736359403,0.07427435764758272,0.0667449079936826,0.33407358148757066
0x8dc8c52601c9ebef591fbfa873cb4bfcfc28ca21,-0.29839434169745477,0.5748635225382626,-0.34074864477501926,0.5258085652749138,-0.14565392825192014,-0.1809867920972051,-0.050263465369826205,-0.3542651931821289,-2.9933525289463985
0x437eec1f96e449f2d7aff9d5266451147ffd2c82,0.10817438620351905,-0.0645131013503624,0.1796748738411362,-0.24643494659313253,-0.09052279267274616,0.023749516069202243,0.07427435764758272,-0.19099090184115117,0.33407358148757066
0xaa6c91106ad70f21494eeedcd125bbef5dd5fc3c,0.24369729550384364,14.960837560032324,0.03431109067019416,2.4024817482055645,-0.674413317111591,0.43078122206997466,6.052089862483218,5.735111379186095,0.33407358148757066
0x6d8c43ef94cde84f1f0f63b1d7c30fd67c8043af,-0.29839434169745477,1.2142401464268875,-0.11137403459696502,0.037172738750789865,-0.33429568520938036,0.21176272444419475,0.19881218066499193,-0.29249554221429797,0.33407358148757066
0x017ec2b45f67bdb130d3ff4c7a6443b7ceb9d741,0.24369729550384364,-0.7038897252389873,0.1721312343682925,-0.22105952560248868,-0.3469412737341947,-0.05185479325436018,-0.050263465369826205,-0.4393058763434928,0.33407358148757066
0x279245f4dd7dd1c75fe51035dd3e5c45967f5790,-0.16287143239713017,-0.38420141329467483,-0.11382944006078967,-0.10347123370532696,0.0988680096738801,-0.0511069649638375,-0.2993391114046443,-0.3552933912765133,-2.9933525289463985
0x35e73a25ac1a08a130cedfecb0a8291f162b2134,-0.569440160298104,0.2551752105939501,-0.3784640793143542,0.45866248522629366,0.7936632501009498,-0.2169430406299839,-0.4238769344220534,-0.5180386649455461,0.33407358148757066
0x70d603732253a76af6bc22818e95dbc72f9e008e,0.37922020480416824,-0.7038897252389873,0.350096008000788,-0.2673870626607422,-1.0616281317078504,0.121466769547983,0.07427435764758272,0.06380337724334974,0.33407358148757066
0xa6036607a82f15ceddc4a75a1f324799e88e5223,0.24369729550384364,-0.7038897252389873,0.040243863168749394,-0.23110727227371758,2.4423436487896892,-0.017349164808033758,-0.050263465369826205,0.10921986386799697,0.33407358148757066
0x58f611df7dfd6de997141377224b9c8e5440e747,-0.027348523096805563,-0.7038897252389873,-0.11045459869116184,-0.13899139322416318,-1.055672108024469,-0.1713819790384689,-0.2993391114046443,-0.5731683488658613,0.33407358148757066
0xc9e3e2487cd9b9e4d45420bed51a7ff1e93d46af,0.10817438620351905,-0.38420141329467483,0.2664331533601585,-0.24749953560986734,-0.032750362500394765,0.041993917380624614,-0.050263465369826205,-0.16673354303797527,0.33407358148757066
0x9752c2c2e7481e5844508e15f96ef5d2c0bd9f80,-0.16287143239713017,-0.38420141329467483,-0.03896885095387293,-0.14923994407689484,-0.6258065273820236,-0.03179891504935314,-0.2993391114046443,0.0694088493432544,0.33407358148757066
0xc150b44126005853018c305c42d07c410648b6d9,0.37922020480416824,0.5748635225382626,0.0920502893947116,-0.12240182460961163,-1.06639223985886,0.22612444143401822,0.572425649717219,-0.12515633251278177,0.33407358148757066
0x948aef3a694b81eaaaec405aa9b09155d5da2847,-0.027348523096805563,-0.38420141329467483,0.11217093803981634,-0.22935941955782685,0.2151439678164303,-0.03201438026482673,-0.17480128838723527,0.5251252184551641,0.33407358148757066
0x21647540116ed84f5360f0bb47bcafdc8f1121c9,-0.16287143239713017,-1.0235780371832999,-0.053931778268045315,-0.2665907368907951,1.537647773912997,-0.16004198677989995,-0.5484147574394624,-0.551313493304944,-2.9933525289463985
0x598e6f2f4cfd5f00dee2474efc91dcd484373981,-0.16287143239713017,-0.0645131013503624,-0.22869341186848072,-0.09147885851048829,2.7446798205596994,-0.1980068964290356,-0.17480128838723527,-0.38672758191695544,0.33407358148757066
0xecaa2ad691ed173646a342491dcc0b9554fd1ef5,0.10817438620351905,0.2551752105939501,0.07332628899756177,-0.12430978690739207,-0.8849848504312874,0.24450623943745625,0.19881218066499193,-0.41171955708267804,0.33407358148757066
0x69a258c022706bf45425ab9b91e35ba37da3cb9f,0.10817438620351905,-0.38420141329467483,-0.07727080625305974,-0.21904787545558127,0.6826575088571745,-0.0849045479828065,-0.050263465369826205,-0.28313719015126837,0.33407358148757066
0x44aca3d400f1c8e23b5bb41563c8a8c6bd35b6a6,0.37922020480416824,0.2551752105939501,0.336884252942824,-0.1654783371986651,-0.6815878855362839,-0.06166749722067202,0.44788782669981003,0.12400256803038856,0.33407358148757066
0xd24ceee62dfb91fc6d9e272dca685f2d53dda1d0,-0.29839434169745477,-1.0235780371832999,-0.14598820345701255,-0.2487923446408852,-0.2110442446567672,-0.17296209324033412,-0.6729525804568715,-0.5472219684613435,0.33407358148757066
0xc55ae3a0e76499dc1c07f9d7330eb3bde831689b,0.37922020480416824,1.5339284583711998,0.21372410279020046,-0.04315859057467468,-0.6274619927698759,0.04686178047574142,0.9460391187694462,0.8155993166042924,0.33407358148757066
0x24aebe1852b6c6fb941935df48e8ef2593ce341a,-0.027348523096805563,-0.7038897252389873,0.046862464049080475,-0.2619086098405209,0.86751714412972,0.2897090005447485,-0.2993391114046443,-0.5033026835847677,0.33407358148757066
0x2e48f05870460036efe0933051dc5186c38c9297,0.37922020480416824,-0.38420141329467483,0.4498761780302306,-0.28117895463330106,-0.8579884967198323,0.03522422953332307,0.19881218066499193,0.8810560138988557,0.33407358148757066
0xbf38c686c24c2ad2117384fefb31a38aa7120fd8,0.6502660234048174,0.5748635225382626,0.21040040344519176,-0.12403905240263487,-0.5269112787783282,0.04713179197222633,0.8215012957520373,0.6222327803746402,0.33407358148757066
0xca83aa9595bda64d5348c44fa0547de0d3063710,-0.027348523096805563,0.2551752105939501,-0.011620967564479081,-0.09091008196698078,-0.3811443183681328,-0.14811202841142496,0.07427435764758272,-0.35733748437621937,0.33407358148757066
0x8638c894007c01fc39e41db487ee042ba2334593,-0.027348523096805563,-0.0645131013503624,-0.07572362781994027,-0.0757264173401523,-0.1782339153392608,-0.09113637123515281,-0.050263465369826205,-0.31878053726021355,0.33407358148757066
0x3f295636773e0d00b7193cc1362e5b4499c124a4,0.24369729550384364,-0.7038897252389873,0.2352103362871357,-0.28941648298278877,0.14770011822172507,-0.04208141251745263,-0.050263465369826205,-0.23496905124294176,0.33407358148757066
0xc52d00edc938066554f50451140ed5eea80b522d,0.6502660234048174,0.2551752105939501,0.5401187333970321,-0.2550807767977596,-1.103168898008317,0.19988283601570508,0.6969634727346281,0.3569954533895151,0.33407358148757066
0x3956cf5c68d081e117fd90a3471a2cdba33b925c,-0.7049630695984286,-0.7038897252389873,-0.47490734166487075,-0.3259835204081802,-1.4296808084699772,-0.23824522237900794,-0.9220282264916896,-0.614626596682651,-2.9933525289463985
0x3f3aaf55b57fb859e228e6ba39d3160bdf48c42e,-0.16287143239713017,-0.7038897252389873,0.023246985495107883,-0.16968783374717275,1.6665216972687438,-0.05966410266195838,-0.4238769344220534,-0.3798453774170762,-2.9933525289463985
0xfb2c61b49c73e08be3c4ceecd2df56bead855256,0.10817438620351905,-0.7038897252389873,0.009606159180542648,-0.20061094702678336,-0.46000710081564883,0.11854965575625923,-0.17480128838723527,0.2765931573395868,0.33407358148757066
0xda0b71f7df66bd8243fd0d6cc634cf5a80316051,-0.16287143239713017,0.2551752105939501,-0.14405171533453254,-0.061957804732714575,-1.187448965426539,-0.18021301737542497,-0.050263465369826205,-0.15735674384629764,0.33407358148757066
0x55e6e10a229e7d81df773d86abfd13f7ab9ab17a,0.10817438620351905,-0.7038897252389873,-0.012930980767510782,-0.27725274856708093,-0.6852178303052037,0.046159043126531726,-0.17480128838723527,-0.34428757179908503,-2.9933525289463985
0x32d1ae71e39ce9606c80f9dc4147483e4363e5af,0.6502660234048174,1.2142401464268875,0.5784469232767355,-0.20013700510142787,-0.21781781031810574,0.34778773992595763,1.0705769417868551,0.8704998653013915,0.33407358148757066
0xf6efbc37e70358e8203a6b31609f1b12f113d516,0.10817438620351905,-0.38420141329467483,0.06701289797740405,-0.1578803424037793,-0.7120126067998067,-0.09570988820252799,-0.050263465369826205,0.7759984900576687,0.33407358148757066
0xfbdaf33f7d81fb4ee44eb98df4a414b3a37d160c,-0.027348523096805563,0.5748635225382626,-0.06747333547915774,-0.05802628689029209,-0.06376940733464238,0.2743910216908623,0.19881218066499193,2.314306982750137,0.33407358148757066
0x165aca58f03574378dc2b3247ad47092ede109c9,0.5147431141044928,-0.38420141329467483,0.17249100389197777,-0.18224125331411906,-0.5977002217668669,-0.009242182796615525,0.32335000368240113,1.4828895482641404,0.33407358148757066
0xa809302cad09c44bb0d4010a76aa6d7da7280d70,-0.027348523096805563,-0.0645131013503624,-0.04952079002509931,-0.12819581510499725,-0.7701317053604125,-0.04809579118492105,-0.050263465369826205,0.1393591541917662,0.33407358148757066
0x8621c38d283ae3c0808e1ab72c63dbccf594e338,-0.16287143239713017,-1.0235780371832999,0.026527116947592695,-0.3071661943575258,-0.609440789672021,-0.04016829208561936,-0.5484147574394624,0.020504940258242687,0.33407358148757066
0x4cc78ac13f0fee141918054f0d01376b61417fdb,-0.4339172509977794,-0.0645131013503624,-0.3763539044022039,0.41217127904855955,1.7344495098828174,-0.21491948155507057,-0.4238769344220534,-0.5125699646507665,-2.9933525289463985
0xa157eeed09ec6901421222de6e1f158d3fc75bc1,-0.16287143239713017,0.894551834482575,-0.061655813747893924,0.0090628514986278,0.29495655101244106,-0.12018839707503895,0.19881218066499193,0.07695842336490975,0.33407358148757066
0xbeea3c4b52892a45663e1aa2246ee2ed0e334934,0.24369729550384364,-1.0235780371832999,0.15414558403913994,-0.27252043418458216,-0.4695255436768503,-0.023355807948297537,-0.17480128838723527,-0.5176112540858719,0.33407358148757066
0x47ce951d9573e6d057d2e399cc201b6f2d4a5072,0.37922020480416824,0.5748635225382626,0.18047731514340964,-0.15872661954944198,-1.2302722292858592,-0.015372758066249421,0.572425649717219,0.15249571611862933,0.33407358148757066
0xaeead88f68f2aa96caa976c312115d546003db63,-0.29839434169745477,14.960837560032324,-0.08346889047905903,3.114190868380448,0.3935045383285877,0.14442496260288734,5.553938570413582,1.002656449456524,0.33407358148757066
0x8d9dcd40d50d7082b9781655611a5ec0c24a2290,-0.027348523096805563,2.1733050822598248,-0.11082325547663982,0.08032013528321452,-0.08425410773268063,-0.10313815872427454,0.8215012957520373,0.1798919100504403,0.33407358148757066
0x9442f659ebb73df122500571bc040a0fd528c29d,-0.4339172509977794,-0.38420141329467483,-0.2882868407695467,-0.09744093469239004,0.14677563956989262,-0.1815026342171907,-0.5484147574394624,-0.5487977653744794,0.33407358148757066
0xcb9c6389f86d575f71bb67e49530b5cb2d8555e0,0.10817438620351905,1.2142401464268875,0.056891553393228066,0.0044717740676806445,0.2529359383843439,0.2267621543536969,0.572425649717219,0.5242595810301612,0.33407358148757066
0xcb62fe8ab1373fd45fea1dd1a87424c7c943c83d,-0.027348523096805563,-1.6629546610719248,-0.12171914348495579,-0.3259835204081802,-1.4296808084699772,-0.14234533240627262,-0.6729525804568715,-0.614626596682651,-2.9933525289463985
